x,y
0.39491968962703006,0.24923334668936437
0.03187568725540099,-0.05030541113640442
1.9694949725915476,1.0925657609498094
0.16586787394739386,0.13155772540986174
0.5977559545065222,0.44165355893746144
0.3141667059364938,0.32277893830746757
0.41974535334091595,0.37766755579412603
0.08081555075092535,0.10299972539742018
0.33312212938511143,0.32030993352983583
2.5053915441625305,1.3035929978623746
0.6043829259343619,0.30410294548948474
0.5841705700100861,0.43090591050084537
0.886922607186738,0.4605304467066472
0.43604734119337496,0.3647792316313003
0.3957613964387292,0.3330694324973405
0.019629851511671667,0.1030822527437675
1.566161468318576,1.0374219417103179
1.2116320713106787,0.8099527406432144
0.5074064255627018,0.37036168890564547
0.9827751062509352,0.7233103212429182
0.5083109386804946,0.36875703010396266
0.12272125094080245,0.11564401461125601
0.1564397342213113,0.22423699620101045
3.3393521312566823,1.4231033507777282
1.2680455303234084,0.8833727519019082
0.4469656381442036,0.4236608098995356
1.4172232246347856,0.8062361081619455
0.7250433876655662,0.6231637326942956
1.543041419280274,0.9892460815030368
1.0975803798558934,0.7489385513577541
1.4100277175150062,0.8186523718377859
0.0057415003705650405,-0.06301140070997334
4.305699810164589,1.625768672419048
0.04755089733458208,0.08986251803797858
0.49899693696657565,0.32834616234172187
0.13221553484727253,0.1591773433550016
0.2162223700785473,0.09640919464538407
0.5258587641915745,0.4062318888694611
0.44051465024276787,0.3737722661050138
2.889951067411244,1.5540069900842914
0.4864905345951457,0.28623274341600696
3.008085621637801,1.5060748915576776
0.8730697087458978,0.6395660335850613
0.49835561509564263,0.43726200361775286
0.9141161768970368,0.6587238227430408
0.8654562665749459,0.6590838155872862
0.29826963620362495,0.24873752041172104
0.2912711947537714,0.3719511699701097
2.2932186330584177,1.1553477029284802
0.07962079871260616,0.16718863295296885
0.7232424803561354,0.49265830951634526
3.052975798364769,1.3946312286270146
0.38171478301838807,0.23756831999208416
1.681624388437709,1.0228246236257041
0.3716508817711742,0.43162511412708643
3.1252401052402834,1.410935731037973
0.15014759556199445,0.12413942221041534
0.5297677085662857,0.335946542365929
0.7193520033818542,0.5236040653361455
1.368041996040159,0.7346399109010334
0.8575951860348902,0.5462525015234738
1.5352335075435388,0.9484286299190998
0.15307723904881948,0.2479552844972373
1.5954774485315641,1.1785073564659543
2.4587809397891704,1.1939893906406231
1.4343231656478288,1.0044927697083699
0.3851944546516976,0.3453407286867498
0.2277689822080013,0.1930988750496845
0.31720491778634213,0.3101195611664864
0.12784685825878897,0.12526369859852962
1.094158416828873,0.7479834203716501
0.7977316115687806,0.5538590013411725
0.7988434936635606,0.4752951821041267
0.9683758116861374,0.5537187254201525
2.2912366026720905,1.243522951893029
0.06831941379507203,0.04395076520380478
0.5094393562098956,0.36405118263193736
0.2475426286686221,0.22185616947501674
1.2421841580225512,0.8710450415734903
2.123953253414556,1.1535283836118695
